Argomento;Numero;Cognome;Nome;Titolo;Descrizione;Prezzo;Soffietto;
Religioni | Cristianesimo;1090;Paolino di Nola.;;Carmi.;2 voll. A cura di Antonio Nazzaroe Andrea Ruggiero. Con Messaggio di SS. Giovanni Paolo II, Lettera introduttiva del Card. Michele Giordano. Napoli - Roma. Ler 1996, 8°, pp. viii - 448 + 518. Sottolineature a matita alla sola Introduzione.;€ 24;
Religioni | Cristianesimo;1091;Peale;Norman V.;Il potere della Bibbia.;Milano. Pan 1984, 8°, pp. 254. Leg. edit., sovracc. ill.;€ 10;
Religioni | Cristianesimo;1092;Prete;Serafino.;Pelagio e il pelaginesimo.;Brescia. Morcelliana 1961, 16°, pp. 198.;€ 10;
Religioni | Cristianesimo;1093;Ricciotti;Giuseppe.;Gli Atti degli Apostoli.;Tradotti e commentati. Roma. Coletti 1951, 8°, pp. 430.;€ 15;
Religioni | Cristianesimo;1094;Rossano;Pietro.;Dialogo e annuncio cristiano.;L'incontro con le grandi religioni. Milano. Paoline 1993, 8°, pp. 390.;€ 10;
Religioni | Cristianesimo;1095;Speroni;Gigi (a cura).;Le voci di Dio.;Cento prediche dei padri Gesuiti sui temi della fede e i problemi del nostro tempo. Milano. Rusconi 1995, 8°, pp. 230. Leg. edit., sovacc. ill.;€ 13;
Religioni | Islam;1096;Maometto.;;Il Corano.;Nuova traduzione con note d'una scelta di surate precedute da un'introduzione di Eduard Montet. Bari. Laterza 1928, 8°, pp.164. Leg. mz. pelle titoli in oro.;€ 16;
Religioni | Islam;1097;Nasr;Seyyed Hossein.;Il sufismo.;Milano. Rusconi 1975, 8°, pp. 198.;€ 12;
Religioni | Ordini religiosi;1098;Di Meglio;Rosalba.;Il Convento francescano di S. Lorenzo di Napoli. ;Salerno. Carlone 2003, 8°, pp. 188, con 10 figure n.t.;€ 10;
Religioni | Ordini religiosi;1099;Sommavilla;Guido.;La Compagnia di Gesù.;Da sant'Ignazio a oggi. Prefazione di Carlo Maria Martini. Milano. Rizzoli 1984, 8°, pp. viii - 302. Leg. edit., sovracc. ill. ;€ 13;
Religioni | Storia della Chiesa;1100;Autori diversi.;;Nuova storia della Chiesa.;"4 volumi, anziché 5, manca il 5. 1 dalle origini  a S. Gregorio Magno (I-VI secolo); 2 il Medievo (600-1500); 3 la Riforma e la Controriforma (1500-1715);  4 il secolo dell'illuminismo, le rivoluzioni e le restaurazioni (1715-1848). Torino. Marietti 1970, 8°, pp. 592 + 576 + 592 + 608, con molte ill. e cartine nel testo Leg. edit., titoli in oro ";€ 40;
Religioni | Storia della Chiesa;1101;Buonaiuti;Ernesto.;Pio XII.;Prefazione di Ambrogio Donini. Roma. Editori Riuniti 1965, 16°, pp. 268.;€ 12;
Religioni | Storia della Chiesa;1102;Lortz;Joseph.;Storia della Chiesa nello sviluppo delle sue idee. ;Volume 1. Antichità e Medioevo. Alba. Paoline 1969, 8°, pp. 642, con 27 cartine f.t. Leg. edit., sovracc. ill., con strappetti. Sottolineature a matita.;€ 10;
Religioni | Teologia;1103;Scippa Vincenzo (a cura).;;La Lettera ai Romani esegesi e teologia.;Napoli Pontificia Facoltà Teologica… 2003, 8°, pp. 436, con 16 ill. in nero e a colori n.t. ;€ 12;
Religioni | Teologia;1104;Torrell;Jean Pierre.;La teologia cattolica.;Prefazione di Inos Biffi. Roma. Jaca Book 1998, 8°, pp. Xiv - 120.;€ 12;
Religioni | Vaticano;1105;Gessi;Leone.;La città del Vaticano.;Guida per una visita al Papa alle Gallerie ed ai Musei. Con una pianta e cinquanta ilustrazioni. Roma. Studium 96, con 50 ill. e una pianta ripiegata f.t.;€ 15;
Scienza e tecnica;1106;Arp;Halton.;La contesa sulle distanze cosmiche e le Qusar.;Milano. Jaca Book 1989, 8°, pp. 240, con 9 figure f.t. Leg. edit., sovracc. ill.;€ 10;
Scienza e tecnica;1107;Cahen;G.;Le conquiste del pensiero scientifico.;Milano. Longanesi 1958, pp. 398. Leg. edit. Sovracc. ill.;€ 13;
Scienza e tecnica;1108;Cipriani Curzio,;Borelli Alessandro.;Pietre preziose.;Milano. Mondadori 1984, 8°, pp. 384, con molte ill. nt. Leg. edit., sovracc. ill.;€ 14;
Scienza e tecnica;1109;D'Agata;Antonino.;I moderni impianti di riscaldamento a pannelli radianti.;A pavimento, a soffitto, a termosifone… Torino. Lavagnolo sd (anni '50), 8°, pp. 160, con 47 figure e 32 tabelle.;€ 12;
Scienza e tecnica;1110;De Carle;Donald.;L'orologiaio riparatore.;Laboratorio e banco di lavoro, utensili, cassa quadrante e lancette… Milano. Hoepli 1951, 8°, pp. xi - 402, con 553 illustrazioni.;€ 26;
Scienza e tecnica;1111;Dingler;Hugo.;Storia filosofica della scienza.;Prefazione di Silvio Ceccato. Milano. Longanesi 1979, 8°, pp. Xxxviii - 194.;€ 10;
Scienza e tecnica;1112;Horowitz;Norman H.;Utopia e ritorno.;La ricerca della vita nel sistema solare. Milano. Jaca Book 1987, 8°, pp. 150, con 7 fig ft.;€ 10;
Scienza e tecnica;1113;Karli;Pierre.;L'uomo aggressivo.;Milano. Jaca Book 1990, 8°, pp. 240.;€ 10;
Scienza e Tecnica;1114;Majorana;Ettore.;Lezione di Fisica Teorica. ;Napoli. Bibliopolis 2006, 8°, pp. xxxiv - 156. ;€ 13;
Scienza e Tecnica;1115;Preparata;Giuliano.;L'architettura dell'Universo. Lezioni popolari di fine secolo su ciò che la scienza è riuscita a capire della struttura dell'Universo.;Napoli. Bibliopolis 2001, 8°, pp. 118. ;€ 12;
Scienza e tecnica;1116;Rostand;Jean.;L'uomo artificiale.;Milano. Saggiatore 1971, 16°, pp. 256.;€ 10;
Sociologia;1117;Barbagli;Maurizio (a cura).;Famiglia e mutamento sociale. ;Bologna. Il Mulino 1977, 8°, pp. 452. Rare sottolineature a matita.;€ 12;
Sociologia;1118;Delle Donne;Marcella.;Sull'origine della ragione sociologica.;Roma. Savelli 1991, 8°, pp. 182.;€ 12;
Sociologia;1119;Hoggart;Richard.;Proletariato e industria culturale. ;Aspetti di vita operaia inglese con particolare riferimsanto al mondo della stampa e dello spettacolo. Roma. Officina 1970, 8°, pp. 348. ;€ 10;
Sociologia;1120;Mills;Wright C.;L'immaginazione filosofica.;Milano. Il Saggiatore 1962, 8°, pp. 246. Firma d'appart.;€ 12;
Sociologia;1121;Simmel;Georg.;Forme e giochi di società.;Problemi fondamentali della Sociologia. Introduzione di A. Dal Lago. Milano. Feltrinelli 1983, 16°, pp. 122.;€ 12;
Sport - Ciclismo;1122;Bartali;Gino.;Tutto sbagliato, tutto da rifare. ;A cura di Paolo Ricci. Milano. Mondadori 1979, 8°, pp. 272, con molte ill. bn ft.;€ 15;
Sport - Ciclismo;1123;Brera;Gianni.;Coppi il diavolo.;Romanzo. Milano. Rizzoli 1981, 8°, pp. 176. Leg. edit., sovracc. Prima edizione.;€ 15;
Sport - Ciclismo;1124;Cerri;Gianni.;Coppi.;Illusioni, speranze, colpi di scena, crisi e battibecchi nell'irripetibile viaggio di Fausto al Tour de France del 1949. Roma. Compagnia 1978, 8°, pp. 176.;€ 14;
Sport - Ciclismo;1125;Facchinetti;Paolo.;Coppi il mito.;Prefazione di Marino Bartoletti. Illustrazioni di Paolo Ongaro. Bologna. Conti 1990, 4°, pp. 148, con molte foto nt. Leg. edit., sovracc. ill.;€ 18;
Sport - Ciclismo;1126;Ferretti;Claudio.;Quella maglia bianco celeste.;Torino. Logos 1987, 4°, pp. 144, ricco di foto inedite di Coppi. Cart. edit.;€ 16;
Sport - Ciclismo;1127;Governi;Giancarlo.;Il grande airone.;Il romanzo di Fausto Coppi. Torino 1994, 8°, pp. 204.;€ 14;
Sport - Ciclismo;1128;Marchesini;Daniele.;Coppi e Bartali.;Bologna. Mulino 1998, 8°, pp. 140, con molte tav. bn ft.;€ 12;
Sport - Ciclismo;1129;Milson;Fred.;Il libro della bicicletta.;Tutto quello che dovete sapere per divertirvi con la bicicletta. Milano. Fabbri 1998, 4°, pp. 168, con molte ill. a colori.;€ 13;
Sport - Ciclismo;1130;Negri;Rino.;Parla Coppi.;Il libro che il campionissimo stava scrivendo prima di morire. Milano. Alta Anaunia 1971, 8°, pp. 142, con tavole bn ft.;€ 14;
Sport - Ciclismo;1131;Vergani;Orio e Guido.;Caro Coppi.;La vita, le imprese, la malasorte, gli anni di Fausto e di quell'Italia. Milano. Mondadori 1995, 8°, pp. 258. Leg. edit., sovracc. ill.;€ 14;
Storia  | Antichi Stati;1132;Autori diversi.;;Comunità e poteri centrali negli antichi Stati italiani. ;Introduzione di Luca Mannori. Napoli. Cuen 1997, 8°, pp. 348.;€ 14;Atti del Convegno Napoli, 28-29 giugno 1996. 
Storia  | Antifascismo e Resistenza;1133;Barbagallo;Corrado.;Napoli contro il terrore nazista (8 settembre - 1° ottobre 1943).;Napoli. Maone s.d. (anni Quaranta), 8°, pp. 132, con 2 ill. e 3 cartine topografiche f.t. Intonso.  ;€ 10;La più interessante e acuta esposizione di quelle che vengono ricordate come le Quattro Giornate di Napoli.
Storia  | Antifascismo e Resistenza;1134;Davidson;Basil.;Scene della guerra antifascista.;Milano. Rizzoli 1981, 8°, pp. 378. Leg. edit., sovracc. ill. Timbro di biblioteca privata. ;€ 12;I Partigiani e gli Alleati: memorie di uno storico famoso ex agente speciale.
Storia  | Antifascismo e Resistenza;1135;Rossini;Giuseppe.;Il fascismo e la Resistenza. ;Roma. Edizioni 5 Lune 1955, 8°, pp. 110.;€ 10;
Storia  | Antifascismo e Resistenza;1136;Secchia;Pietro.;La Resistenza accusa 1945-1973.;Milano. Mazzotta 1976, 8°, pp. 606.;€ 12;
Storia |  Francia;1288;Epistémon.;;Le Idee che hanno fatto tremare la Francia.;Nanterre, novembre 1967 - giugno 1968. Milano. Il Saggiatore 1968, 8°, pp. 140. ;€ 14;Le giornate del maggio 1968…
Storia | Asia;1137;Borsa;Giorgio.;La nascita del mondo moderno in Asia Orientale.;La penetrazione europea e la crisi delle società tradizionali in India, Cina e Giappone. Milano. Rizzoli 1977, 8°, pp. 604. Leg. edit., sovracc. ill.;€ 12;
Storia | Asia;1138;Granet;Marcel.;La civiltà cinese antica.;Torino. Einaudi 1950, 8°, pp. 526, con 2 cartine e 31 ill. bn ft.;€ 18;
Storia | Asia;1139;Moravia;Alberto.;La rivoluzione culturale in Cina ovvero il convitato di pietra.;Milano. Bompiani 1967, 8°, pp. 198, con molte tavole bn ft.;€ 12;
Storia | Diplomatica;1140;Duroselle;J.B.;Da Wilson a Roosvelt.;La politica estera degli Stati Uniti dal 1913 al 1945. Bologna. Cappelli 1963, 8°, pp. 670. Leg. edit.;€ 15;
storia | diplomatica;1141;Mosca;Rodolfo.;Le relazioni internazionali nell'età contemporanea.;Saggi di storia diplomatica (1915-1975). Firenze. Olschki 1981, 8° grande, pp. x - 320.;€ 20;
storia | Europa;1142;Heer;Friedrich.;Europa madre delle rivoluzioni.;2 voll. Milano. Saggiatore 1968, 8°, pp. 622+610.;€ 16;
Storia | Fascismo;1143;[Anonimo];;I fedeli alla razza.;"Roma. Confederazione fascista dei lavoratori dell'Agricoltura 1940, 8°, pp. 54, con 12 foto che vogliono mostrare i coloni ""felici"" di essere di razza contadina… Piccola Biblioteca rurale n. 19.";€ 12;
Storia | Fascismo;1144;Amendola;Giorgio.;Fascismo e movimento operaio.;Roma. Editori Riuniti 1975, 8°, pp. 258.;€ 12;
Storia | Fascismo;1145;Ciano;Galeazzo.;Diario 1937 - 1943. ;A cura di Renzo De Felice. Milano Rizzoli 1980, 8°, pp. 749.  Leg. edit., sovracc. Ill. ;€ 14;Altra edizione 1971, a cura di Ugo D'Andrea, 8°, pp. Xxviii - 704. Euro 8,00
Storia | Fascismo;1146;Grossi;Enzo. ;"Dal ""Barbarigo"" a Dongo. ";"Roma-Trieste. Edizioni ""Due Delfini"" 1959, 8°, pp. 72, con un ritratto n.t. Invio autografo. ";€ 12;
Storia | Fascismo;1147;Maurano;Silvio.;Ricordi di un giornalista fascista.;Milano. Ceschina 1973, 8°, pp. 362. leg. similp. edit., titoli in oro.;€ 13;
Storia | Fascismo;1148;Melograni;Piero.;Gli industriali e Mussolini.;Rapporti tra Confindustria e fascismo dal 1919 al 1929. Milano. Longanesi 1980, 8°, pp. 328.;€ 10;
Storia | Fascismo;1149;Mussolini;Benito.;ITALIANI! Meditate…;Alcuni recenti discorsi politici. Firenze. Mosconi (1922?), 8°, pp. 16.;€ 10;
Storia | Fascismo;1150;Navarra;Quinto.;Memorie del cameriere di Mussolini.;Milano. Longanesi 1972, pp. 290.;€ 10;
Storia | Fascismo;1151;Parlato;Giuseppe.;Fascisti senza Mussolini.;Le origini del neofascismo in Italia 1943-48. Bologna. Mulino 2006, 8°, pp. 438. Leg. edit., sovracc. ill.;€ 14;
Storia | Fascismo;1152;Venè; Gianfranco.;La lunga notte del 28 ottobre 1922.;Cronaca e storia della marcia su Roma. Prefazione di Pietro Nenni. Roma. Palazzi 1972, 8°, pp. 452, con molte tav. bn ft.;€ 14;
Storia | Fascismo;1153;;;Il bando del Duce e le altre leggi complementari concernenti la Giustizia militare in tempo di Guerra con note.;Roma. Staperia Reale 1940, 8°, pp. 100.;€ 15;
Storia | Francia;1289;Duclos;Charles-Pinot.;Memorie segrete sulla Reggenza. ;A cura di Giuseppe Scaraffia. Palermo. Sellerio 1988, 8°, pp. 302.;€ 10;
Storia | Francia;1290;Hampson;Norman.;Storia sociale della Rivoluzione francese.;Milano. Il Saggiatore 1964, 8°, pp. 328. Tracce d'uso.;€ 12;
Storia | Francia;1291;Mathiez;Albert.;Carovita e lotte sociali sotto il Terrore. ;Torino. Einaudi 1949, 8°, pp. 626, con 8 ill. f.t.;€ 15;
Storia | Grande Guerra;1154;Maffii;Maffio.;La Vittoria in Adriatico.;In appendice: Diario della nostra guerra sui mari. Milano. Alfieri e Lacroix 1919,8°, pp. 230, con 24 manca la Carta marina. Leg. t.t., titoli oro.;€ 15;
Storia | Grande Guerra;1155;Schettini;Mario.;Estate 1914.;Dal Dramma di Sarajevo alla guerra. Milano. Feltrinelli 1966, 8°, pp. 276, con una carta f.t.;€ 12;
Storia | Grande Guerra;1156;Sulliotti;Italo.;L'Armata del silenzio. Episodi di spionaggio e controspionaggio.;Milano. Libreria Omenoni 1930, 8°, pp.262, con ill. f.t. Dorso riparato.;€ 12;
Storia | Grande Guerra;1157;Vercesi;Ernesto.;Il Vaticano l'Italia e la guerra. ;Milano. Mondadori 1925, 8°, pp. 316.;€ 12;
Storia | Medioevo;1158;Ajello;Anna.;La Croce e la Spada.;I Francescani e l'Islam: nel Duecento. Roma. Istituto per l'Oriente C.A. Nallino 1999, 8°, pp. 200.;€ 10;
Storia | Medioevo;1159;Autori diversi.;;Nel segno di Federico II.;Unità politica e pluralità culturale del Mezzogiorno. Napoli. Bibliopolis 1989, 8°, pp. 254, con 58 figure f.t. ;€ 10;Scritti di Del Treppo, Haskell, Galasso, Bologna, Gigante... 
Storia | Medioevo;1160;Balestracci;Duccio.;Le armi i cavalli l'oro.;Giovanni Acuto e i condotieri nell'Italia del Trecento. Roma-Bari. Laterza 2003, 8°, pp. x - 310, con 10 tavole a colori f.t. Leg. edit., sovracc. ill.;€ 12;
Storia | Medioevo;1161;Cammarano;Andrea.;Tradizioni pagane nel Meridione Longobardo. ;Napoli. Arte Tipografica 2009, 8°, pp. 102. ;€ 10;
Storia | Medioevo;1162;Chenu;Marie Dominique.;Il risveglio della coscienza nella civiltà medievale.;Prefazione di Inos Biffi. Milano. Jaca Book 1990, 16°, pp. 116.;€ 10;
Storia | Medioevo;1163;Del Monte;Michele (a cura).;Episcopati e Monasteri a Penne e in Abruzzo (secc. XII-XIV).;Esperienze storiografiche e storiche a confronto. Napoli. Loffredo 2008, 8°, pp. 538.;€ 12;
Storia | Medioevo;1164;Duby;Georges.;Il cavaliere la donna il prete. ;Il matrimonio nella Francia feudale. Roma-Bari. Laterza 1987, 8°, pp. 266.;€ 10;
Storia | Medioevo;1165;Falco;Giorgio.;La polemica sul Medioevo.;Napoli. Guida 1977, 16°, pp. 382.;€ 13;
Storia | Medioevo;1166;Francesca;Ersilia.;Teoria e pratica del commercio nell'Islam medievale.;I contratti di vendita e di commenda nel diritto ibadita. Roma. Nallino 2002, pp. 234.;€ 14;
Storia | Medioevo;1167;Misch;Jurgen.;Il regno longobardo d'Italia.;Perugia. Eurodes 1979, 8°, pp. 302, con 48 tavole ft. Cartonato.;€ 12;
Storia | Medioevo;1168;Salimbene de Adam da Parma.;;Cronaca.;Traduzione di Eberardo Rossi. Bologna. Radio Tau 1987, 8°, pp. xiv - 1004. Leg. edit., sovracc. Astuccio.;€ 30;Un monumento artistico-letterario, vera miniera di notizie e curiosità sul secolo XIII: vicende e personaggi della grande storia e della cronaca. Scritta nel latino medievale questa è la prima traduzione integrale.
Storia | Militaria;1169;Buonocore;Andrea (a cura).;Le Forze Armate della Repubblica Italiana 1946-1996.;Bari. Laterza 1996, 4°, pp. xvii - 282, interamente corredato da ill. bn e a col. Leg. edit., sovracc. ill. Astuccio.;€ 20;
Storia | Militaria;1170;De Biase Carlo, Tedeschi;Mario.;Fu l'esercito…;Mezzo secolo di storia del soldato italiano nelle immagini popolari. Roma. Il Borghese 1976, 4°, pp. 176, con molte figure a colori.;€ 14;
storia | militaria;1171;Ferrarotti;Franco (a cura).;Esercito/giovane.;Una svolta nei rapporti tra forza armata e mondo giovanile. Roma. Esercito 2000, 4°, pp. 304, ricco di illustrazioni bn e a colori. Leg. edit., sovracc. ill.;€ 16;
Storia | Napoleonica;1172;Autori diversi.;;Marengo 14 Giugno 1800.;Alessandria. Marietti / Cassa di Risparmio Alessandria 1980, 4°, pp. 200, con ill. in nero e a colori nel testo. Leg. t.t. edit., sovracc. ill. ;€ 25;Testi di Thiry, Milanesi, Luso, Cervi, Assereto…
Storia | Nazismo;1173;Friedlander;Henry.;Le origini del genocidio nazista.;Roma. Editori Riuniti 1997, 8°, pp. 540.;€ 12;
Storia | Nazismo;1174;Manvel, Fraenkel Heinrich.;;Vita e morte del dottor Goebbels. ;Milano. Feltrinelli 1961, 8°, pp. 376, con 17 tavole f.t. Leg. cart, edit.;€ 15;
Storia | Nazismo;1175;Norden;Peter.;Salon Kitty.;Un reportage inedito sull'attività di una raffinata casa di appuntamenti che durante la seconda guerra i tedeschi avevano organizzato come efficientissima centrale di spionaggio militare e politico. Milano. Bietti 1971,4°, pp. 252, ricco diill. bn nt. Leg. edit., sovracc. ill.;€ 18;
Storia | Nazismo;1176;Vogelsang;Thilo.;L'esercito tedesco e il partito nazional-socialista. ;Milano. Il Saggiatore 1966, 8°, pp. 708. ;€ 13;
Storia | Partiti e Movimenti Politici;1177;1926-1996 a settant'anni  dalla morte;Giovanni Amendola. Una vita per la democrazia. ;Atti del Convegno. Napoli, 14 e 16 ottobre 1996. Salerno, 15 ottobre 1996.  ;A cura di Maria Rosaria De Divitis. Napoli. Arte Tipografica 1999, 8°, pp. 586, con ill. n.t.;€ 12;
Storia | Partiti e Movimenti Politici;1178;Arfè;Gaetano. ;Storia dell'Avanti.;A cura di Franca Assante. Napoli. Giannini 2002, 8°, pp. 452, con ill. n.t. Invio autografo. ;€ 12;
Storia | Partiti e Movimenti Politici;1179;Bonifazi A., Salvarani;G.;Dalla parte dei lavoratori.;Storia del movimento sindacale italiano. 3 voll. Milano. Angeli 1976, 8°, pp. 226+226+212. Ottimo stato.;€ 25;"I° 1860-1906 dalle società di Mutuo Soccorso alla prima organizzazione unitaria dei lavoratori. II°: 1906-1944: Dalla prima Confederazione Generale del lavoro al patto di Roma.
III°: 1944-1967: Dalla resistenza alla vigilia dell'autunno caldo."
Storia | Partiti e Movimenti Politici;1180;Bourdet;Yvon.;Per l'autogestione.;Analisi e prospettive. Milano. Moizzi 1976, 8°, pp. 226.;€ 14;
Storia | Partiti e Movimenti Politici;1181;Caffi;Andrea.;Scritti politici.;Presentazione di Gino Bianco. Firenze. La Nuova Italia 1970, 8°, pp. xvii - 412. Ottimo esemplare.;€ 20;
Storia | Partiti e Movimenti Politici;1182;De Rosa;Gabriele.;I partiti politici in Italia.;Bergamo. Minerva 1972, 8°, pp. 530.;€ 14;
Storia | Partiti e Movimenti Politici;1183;Eisele;Hans.;Orrori del Comunismo.;Realtà dell'Ungheria comunista. Tradotto dal tedesco dal Sac. Prof. Francesco Ascolese. Montoro Perrella 1921, 8°, pp. iv - 62. ;€ 12;
Storia | Partiti e Movimenti Politici;1184;Giannattasio;Mario.;La lettera a Saragat.;L'incognita comunista e la dispersione socialista. Napoli. Fiorentino 1976, 8°, pp. 138.;€ 10;
Storia | Partiti e Movimenti Politici;1185;Giolitti;Giovanni.;Discorsi extraparlamentari.;Introduzione di Nino Valeri. Torino. Einaudi 1952, 8°, pp. 354.;€ 15;
Storia | Partiti e Movimenti Politici;1186;La Pira;Giorgio.;La casa comune.;Una costituzione per l'uomo. Firenze. Cultura 1979, 8°, pp. 286, con molte tavole in nero f.t. Bross. edit., sovracc. ill.;€ 12;
Storia | Partiti e Movimenti Politici;1187;Longo;Luigi.;I centri dirigenti del PCI nella Resistenza.;Roma. Editori Riuniti 1977, 8°, pp. 512.;€ 10;
Storia | Partiti e Movimenti Politici;1188;Magliano;Angelo.; Esame di coscienza di un democratico.;Introduzione di Augusto Del Noce. Milano. Rusconi 1972, 16°, pp. 288. Marginali segni di lapis.;€ 12;
Storia | Partiti e Movimenti Politici;1189;Nenni;Pietro.;L'impegno dei Socialisti verso il governo di cantro-Sinistra.;Discorso pronunciata alla Camera dei deputati il 6 marzo 1962, 8°, pp. 32. Spillato.;€ 8;
Storia | Partiti e Movimenti Politici;1190;Nettlau;Max.;Bakunin e l'Internazionale in Italia dal 1864 al 1872.;Napoli. Immanenza 2014, 8°, pp. 406.;€ 21;"""Parlando di Bakunin dei suoi rapporti con l'Italia rivoluzionaria, non lo presento come un capo, ma come un amico del popolo italiano e della rivoluzione, un iniziatore che ha l'unico desiderio di rendere al più presto inutile la sua azione personale per l'attività degli stessi iniziati e per il risveglio suscitato dal loro esempio e dal loro entusiasmo""."
